flight_number,scheduled_departure_date_local,is_delayed,delay_minutes,day_of_week,departure_hour,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_ground_time_minutes,minimum_turn_minutes,is_tight_turnaround,total_pax,total_seats,load_factor,lap_child_count,transfer_bag_count,checked_bag_count,special_service_request_count
1693,2025-08-04,1,3,2,13,ORD,DCA,58,43,0,1,126,0.0079,0,11,0,2
378,2025-08-07,0,-4,5,13,ORD,LAX,61,56,0,1,179,0.0056,0,45,0,16
5380,2025-08-08,0,-4,6,7,ORD,MSY,662,34,0,1,76,0.0132,0,29,0,2
2658,2025-08-11,0,-6,2,16,ORD,SMF,104,46,0,3,150,0.0200,0,67,0,6
2658,2025-08-11,0,-6,2,16,ORD,SMF,104,46,0,3,150,0.0200,0,67,0,6
2106,2025-08-10,0,-1,1,21,ORD,SFO,75,62,0,3,200,0.0150,0,40,0,5
2106,2025-08-10,0,-1,1,21,ORD,SFO,75,62,0,3,200,0.0150,0,40,0,5
611,2025-08-04,0,-3,2,7,ORD,SFO,95,72,0,1,234,0.0043,0,7,0,0
4780,2025-08-15,1,100,6,11,ORD,CAK,70,29,0,1,50,0.0200,0,26,0,6
3655,2025-08-07,0,-2,5,12,ORD,PIT,64,34,0,1,76,0.0132,0,25,0,17
1801,2025-08-08,1,138,6,16,ORD,DEN,88,66,0,1,234,0.0043,0,86,0,19
422,2025-08-09,0,-4,7,16,ORD,ATH,315,155,0,1,318,0.0031,0,131,0,20
2609,2025-08-07,0,-5,5,9,ORD,SNA,59,43,0,1,126,0.0079,0,26,0,4
1785,2025-08-09,1,89,7,16,ORD,EWR,67,56,0,1,179,0.0056,0,27,0,21
5712,2025-08-04,0,-4,2,13,ORD,GSP,40,34,0,1,76,0.0132,0,18,0,4
920,2025-08-03,1,22,1,18,ORD,LHR,235,145,0,1,167,0.0060,0,37,0,6
1414,2025-08-01,1,40,6,8,ORD,BOI,64,43,0,1,126,0.0079,0,32,0,0
3525,2025-08-14,0,0,5,16,ORD,YYZ,58,42,0,2,76,0.0263,0,5,0,13
2011,2025-08-02,1,7,7,8,ORD,YVR,67,60,0,1,150,0.0067,0,52,0,7
2683,2025-08-11,0,-4,2,14,ORD,SAN,95,51,0,1,166,0.0060,0,22,0,12
2323,2025-08-10,0,-1,1,9,ORD,MCO,775,62,0,1,200,0.0050,0,46,0,6
5505,2025-08-07,1,54,5,15,ORD,SBN,145,29,0,1,50,0.0200,0,11,0,4
2427,2025-08-05,0,-2,3,18,ORD,CVG,84,43,0,1,126,0.0079,0,43,0,7
714,2025-08-03,1,18,1,19,ORD,MDT,57,46,0,1,150,0.0067,0,51,0,4
1580,2025-08-14,1,14,5,19,ORD,YVR,45,65,1,1,166,0.0060,0,27,0,0
587,2025-08-12,1,51,3,14,ORD,YUL,61,65,1,1,166,0.0060,0,34,0,16
399,2025-08-10,1,235,1,11,ORD,BOS,44,56,1,2,179,0.0112,0,44,0,5
2008,2025-08-04,1,152,2,11,ORD,MCO,-95,66,1,4,234,0.0171,0,54,0,15
987,2025-08-02,1,5,7,18,ORD,CDG,185,155,0,3,318,0.0094,0,77,0,10
987,2025-08-02,1,5,7,18,ORD,CDG,185,155,0,3,318,0.0094,0,77,0,10
2481,2025-08-01,0,-5,6,18,ORD,SYR,75,46,0,1,150,0.0067,0,71,0,6
953,2025-08-07,1,18,5,18,ORD,MUC,255,150,0,4,243,0.0165,0,59,0,25
1316,2025-08-03,1,42,1,11,ORD,SRQ,85,43,0,1,126,0.0079,0,35,0,5
2483,2025-08-05,0,-4,3,10,ORD,IAH,73,56,0,1,179,0.0056,0,42,0,23
1941,2025-08-04,0,-2,2,14,ORD,CVG,71,43,0,1,126,0.0079,0,58,0,0
5557,2025-08-13,0,-3,4,9,ORD,OKC,73,34,0,1,76,0.0132,0,44,0,0
3535,2025-08-11,0,-3,2,12,ORD,MSN,47,34,0,1,76,0.0132,0,15,0,0
4429,2025-08-01,0,-6,6,15,ORD,FSD,57,29,0,1,50,0.0200,0,22,0,0
5819,2025-08-01,0,-7,6,9,ORD,DLH,55,29,0,1,50,0.0200,0,20,0,14
2424,2025-08-04,0,-1,2,18,ORD,RDU,110,56,0,1,179,0.0056,0,53,0,7
468,2025-08-10,1,13,1,6,ORD,IAH,383,56,0,1,179,0.0056,0,18,0,9
2177,2025-08-14,1,9,5,14,ORD,MSN,45,43,0,1,126,0.0079,0,42,0,12
611,2025-08-04,0,-3,2,7,ORD,SFO,95,72,0,1,234,0.0043,0,7,0,0
2616,2025-08-13,1,2,4,12,ORD,PDX,63,51,0,2,166,0.0120,0,53,0,13
2616,2025-08-13,1,2,4,12,ORD,PDX,63,51,0,2,166,0.0120,0,53,0,13
1097,2025-08-05,0,-4,3,11,ORD,DCA,80,60,0,1,166,0.0060,0,13,0,5
5859,2025-08-14,0,-6,5,7,ORD,BZN,870,34,0,2,76,0.0263,0,4,0,2
5234,2025-08-03,0,-3,1,10,ORD,MKE,45,29,0,1,50,0.0200,0,18,0,5
288,2025-08-10,1,2,1,18,ORD,SNN,240,122,0,2,176,0.0114,0,61,0,2
695,2025-08-14,1,34,5,18,ORD,SJU,53,56,1,3,179,0.0168,0,37,0,0
2144,2025-08-03,1,2,1,13,ORD,YYZ,72,60,0,3,150,0.0200,0,17,0,9
2144,2025-08-03,1,2,1,13,ORD,YYZ,72,60,0,3,150,0.0200,0,17,0,9
5309,2025-08-09,1,1,7,20,ORD,FWA,185,29,0,1,50,0.0200,0,39,0,0
2067,2025-08-05,0,-8,3,7,ORD,BOS,501,51,0,2,166,0.0120,0,25,0,6
1933,2025-08-12,1,21,3,8,ORD,LAS,528,56,0,1,179,0.0056,0,20,0,7
791,2025-08-15,1,60,6,7,ORD,DEN,-28,62,1,1,200,0.0050,0,15,0,0
2008,2025-08-12,0,-7,3,11,ORD,MCO,81,66,0,2,234,0.0085,0,50,0,10
786,2025-08-13,0,-4,4,11,ORD,BTV,90,46,0,3,150,0.0200,0,75,0,13
786,2025-08-13,0,-4,4,11,ORD,BTV,90,46,0,3,150,0.0200,1,75,0,13
1775,2025-08-13,0,-3,4,10,ORD,FLL,75,56,0,1,179,0.0056,0,29,0,13
5988,2025-08-14,0,-8,5,14,ORD,BWI,177,34,0,2,76,0.0263,0,30,0,6
1599,2025-08-15,0,-1,6,8,ORD,DEN,754,87,0,1,362,0.0028,0,25,0,18
3551,2025-08-12,1,231,3,19,ORD,SDF,332,34,0,1,76,0.0132,0,23,0,0
3598,2025-08-07,1,19,5,17,ORD,SDF,65,34,0,1,76,0.0132,0,34,0,11
617,2025-08-03,0,-2,1,18,ORD,CLT,85,51,0,1,166,0.0060,0,32,0,14
2201,2025-08-12,1,289,3,14,ORD,MCO,67,56,0,1,179,0.0056,0,40,0,6
2137,2025-08-04,0,-1,2,9,ORD,SLC,84,51,0,1,166,0.0060,0,34,0,6
953,2025-08-07,1,18,5,18,ORD,MUC,255,150,0,1,243,0.0041,0,59,0,25
2628,2025-08-05,1,24,3,21,ORD,BNA,110,119,1,1,179,0.0056,0,33,0,1
1983,2025-08-03,0,0,1,16,ORD,LAX,126,56,0,1,179,0.0056,0,22,0,3
2006,2025-08-06,1,6,4,9,ORD,GUA,70,65,0,1,166,0.0060,0,47,0,31
5585,2025-08-14,0,-4,5,12,ORD,ATW,59,29,0,1,50,0.0200,0,27,0,7
1834,2025-08-13,0,-8,4,11,ORD,TPA,83,51,0,1,166,0.0060,0,23,0,16
416,2025-08-03,1,34,1,21,ORD,MXP,1645,150,0,1,243,0.0041,0,105,0,19
2148,2025-08-01,1,62,6,19,ORD,SAT,45,46,1,1,150,0.0067,0,62,0,3
2635,2025-08-02,0,0,7,14,ORD,CLT,57,43,0,1,126,0.0079,0,53,0,0
1778,2025-08-01,0,-2,6,8,ORD,OMA,69,43,0,1,126,0.0079,0,27,0,15
602,2025-08-10,1,52,1,20,ORD,PHX,70,56,0,1,179,0.0056,0,39,0,10
1975,2025-08-10,0,-4,1,7,ORD,ATL,154,52,0,1,150,0.0067,0,25,0,10
2347,2025-08-04,1,22,2,21,ORD,CLE,57,43,0,1,126,0.0079,0,40,0,14
1335,2025-08-05,0,-2,3,18,ORD,BUF,70,56,0,1,179,0.0056,0,80,0,8
2361,2025-08-08,0,-3,6,7,ORD,LAX,869,66,0,1,234,0.0043,0,9,0,0
1801,2025-08-05,1,3,3,16,ORD,DEN,88,66,0,1,234,0.0043,0,115,0,4
2011,2025-08-14,0,-5,5,8,ORD,YVR,62,60,0,1,150,0.0067,0,32,0,7
503,2025-08-11,1,3,2,14,ORD,DEN,75,66,0,1,234,0.0043,0,32,0,20
4780,2025-08-14,0,-7,5,11,ORD,CAK,2731,29,0,1,50,0.0200,0,20,0,14
3707,2025-08-11,1,3,2,19,ORD,IND,52,39,0,1,76,0.0132,0,41,0,0
1710,2025-08-04,1,80,2,19,ORD,SMF,2,56,1,1,179,0.0056,0,69,0,4
293,2025-08-05,0,-11,3,11,ORD,LGA,57,51,0,1,166,0.0060,0,22,0,6
1044,2025-08-05,0,-3,3,9,ORD,LAX,200,72,0,1,234,0.0043,0,32,0,9
5555,2025-08-15,1,72,6,18,ORD,MKE,-45,34,1,1,76,0.0132,0,24,0,9
2672,2025-08-10,0,-2,1,10,ORD,PNS,67,43,0,1,126,0.0079,0,21,0,0
1933,2025-08-04,0,-4,2,8,ORD,LAS,73,56,0,1,179,0.0056,0,35,0,4
3426,2025-08-02,0,-8,7,10,ORD,IND,92,34,0,1,76,0.0132,0,34,0,0
2370,2025-08-14,0,-5,5,14,ORD,BOS,82,56,0,2,179,0.0112,0,56,0,19
2137,2025-08-04,0,-1,2,9,ORD,SLC,84,51,0,2,166,0.0120,0,34,0,6
1363,2025-08-06,1,40,4,12,ORD,LAX,12,62,1,1,200,0.0050,0,17,0,5
920,2025-08-10,1,134,1,18,ORD,LHR,4365,145,0,1,167,0.0060,0,31,0,21
5229,2025-08-04,0,-7,2,11,ORD,ILM,47,34,0,1,76,0.0132,0,12,0,0
1677,2025-08-06,0,-5,4,15,ORD,BOS,73,56,0,1,179,0.0056,0,12,0,6
1387,2025-08-11,1,2,2,8,ORD,SFO,759,87,0,1,350,0.0029,0,60,0,10
1617,2025-08-02,1,8,7,14,ORD,PHL,65,43,0,4,126,0.0317,0,44,0,10
4491,2025-08-03,0,-10,1,18,ORD,CAE,100,29,0,2,50,0.0400,0,6,0,0
4491,2025-08-03,0,-10,1,18,ORD,CAE,100,29,0,2,50,0.0400,1,6,0,0
1495,2025-08-09,1,45,7,21,ORD,TVC,102,119,1,2,179,0.0112,0,18,0,2
920,2025-08-02,1,9,7,18,ORD,LHR,1675,145,0,1,167,0.0060,0,40,0,16
2666,2025-08-15,0,-7,6,5,ORD,DEN,285,62,0,1,200,0.0050,0,32,0,7
5868,2025-08-14,1,3,5,19,ORD,YWG,63,42,0,1,76,0.0132,0,52,0,2
2865,2025-08-10,1,11,1,18,ORD,LGA,85,51,0,1,166,0.0060,0,7,0,0
1414,2025-08-06,1,132,4,8,ORD,BOI,57,46,0,3,150,0.0200,0,35,0,9
1414,2025-08-06,1,132,4,8,ORD,BOI,57,46,0,3,150,0.0200,0,35,0,9
1933,2025-08-12,1,21,3,8,ORD,LAS,528,56,0,1,179,0.0056,0,20,0,7
1634,2025-08-04,1,3,2,14,ORD,IAD,77,56,0,1,179,0.0056,0,54,0,2
219,2025-08-07,1,36,5,9,ORD,HNL,165,155,0,4,318,0.0126,0,150,0,31
219,2025-08-07,1,36,5,9,ORD,HNL,165,155,0,4,318,0.0126,0,150,0,31
1538,2025-08-02,0,-6,7,11,ORD,SAV,93,43,0,4,126,0.0317,0,18,0,11
1538,2025-08-02,0,-6,7,11,ORD,SAV,93,43,0,4,126,0.0317,0,18,0,11
972,2025-08-04,1,31,2,17,ORD,BRU,155,155,1,3,318,0.0094,0,287,0,24
359,2025-08-01,0,-4,6,9,ORD,MEX,93,60,0,1,150,0.0067,0,32,0,7
2488,2025-08-04,1,25,2,12,ORD,LGA,11,51,1,1,166,0.0060,0,3,0,4
4599,2025-08-13,1,55,4,19,ORD,BHM,50,29,0,1,50,0.0200,0,19,0,2
2684,2025-08-13,0,-3,4,8,ORD,FCA,75,56,0,2,179,0.0112,0,65,0,24
1198,2025-08-06,1,41,4,9,ORD,CUN,103,70,0,1,179,0.0056,0,7,0,4
1398,2025-08-04,1,3,2,18,ORD,ATL,84,51,0,1,166,0.0060,0,33,0,2
1270,2025-08-07,0,-4,5,9,ORD,PUJ,100,70,0,2,179,0.0112,0,25,0,11
953,2025-08-09,1,25,7,18,ORD,MUC,255,150,0,2,243,0.0082,0,135,0,18
1583,2025-08-01,1,15,6,18,ORD,BWI,90,56,0,1,179,0.0056,0,76,0,1
1301,2025-08-12,1,267,3,20,ORD,ICT,65,43,0,2,126,0.0159,0,63,0,11
374,2025-08-14,0,-2,5,16,ORD,MSP,3462,52,0,2,150,0.0133,0,43,0,1
1933,2025-08-04,0,-4,2,8,ORD,LAS,73,56,0,1,179,0.0056,0,35,0,4
312,2025-08-10,1,62,1,18,ORD,CHS,79,56,0,2,179,0.0112,0,47,0,6
1975,2025-08-07,1,72,5,7,ORD,ATL,527,43,0,1,126,0.0079,0,17,0,12
2090,2025-08-06,0,-6,4,7,ORD,MIA,83,60,0,1,166,0.0060,0,21,0,7
2424,2025-08-06,1,10,4,18,ORD,RDU,80,56,0,2,179,0.0112,0,49,0,6
5968,2025-08-03,0,-1,1,10,ORD,ACK,74,34,0,1,76,0.0132,0,7,0,4
739,2025-08-01,1,24,6,19,ORD,BZN,69,43,0,1,126,0.0079,0,53,0,2
1832,2025-08-15,0,-7,6,7,ORD,CMH,92,60,0,1,166,0.0060,0,40,0,0
349,2025-08-15,0,-2,6,18,ORD,BTV,85,51,0,1,126,0.0079,0,93,0,5
1124,2025-08-05,1,22,3,16,ORD,IAH,24,56,1,4,179,0.0223,0,115,0,15
1124,2025-08-05,1,22,3,16,ORD,IAH,24,56,1,4,179,0.0223,0,115,0,15
1124,2025-08-05,1,22,3,16,ORD,IAH,24,56,1,4,179,0.0223,0,115,0,15
4529,2025-08-05,0,-8,3,8,ORD,SGF,50,29,0,1,50,0.0200,0,20,0,3
2251,2025-08-04,0,0,2,10,ORD,PIT,70,43,0,1,126,0.0079,0,17,0,1
4766,2025-08-08,1,70,6,16,ORD,OKC,120,29,0,1,50,0.0200,0,27,0,0
3440,2025-08-04,0,-1,2,7,ORD,YYZ,539,42,0,1,76,0.0132,0,16,0,8
1643,2025-08-06,0,-9,4,7,ORD,SEA,760,56,0,1,179,0.0056,0,6,0,10
2202,2025-08-12,1,73,3,18,ORD,IAH,9,56,1,1,179,0.0056,0,34,0,4
1756,2025-08-04,1,10,2,21,ORD,YYZ,57,65,1,2,166,0.0120,0,31,0,2
3716,2025-08-13,1,7,4,18,ORD,CMH,47,34,0,1,76,0.0132,0,33,0,0
1584,2025-08-08,0,-4,6,10,ORD,LAX,711,62,0,1,200,0.0050,0,27,0,4
2067,2025-08-11,0,-9,2,7,ORD,BOS,563,51,0,2,166,0.0120,0,24,0,4
118,2025-08-05,0,-6,3,18,ORD,EDI,90,75,0,1,176,0.0057,0,72,0,5
422,2025-08-09,0,-4,7,16,ORD,ATH,315,155,0,5,318,0.0157,0,131,0,20
422,2025-08-09,0,-4,7,16,ORD,ATH,315,155,0,5,318,0.0157,0,131,0,20
1983,2025-08-03,0,0,1,16,ORD,LAX,126,56,0,1,179,0.0056,0,22,0,3
782,2025-08-02,1,57,7,21,ORD,PIT,183,119,0,4,179,0.0223,0,57,0,10
5414,2025-08-10,1,71,1,15,ORD,MEM,46,29,0,1,50,0.0200,0,25,0,0
4613,2025-08-04,0,-5,2,9,ORD,STL,73,29,0,1,50,0.0200,0,15,0,0
5748,2025-08-12,1,16,3,13,ORD,YWG,68,42,0,2,70,0.0286,0,29,0,8
1584,2025-08-08,0,-4,6,10,ORD,LAX,711,62,0,1,200,0.0050,0,27,0,4
2280,2025-08-09,0,-4,7,7,ORD,MCO,491,62,0,1,200,0.0050,0,7,0,7
1502,2025-08-13,0,-3,4,14,ORD,RDU,74,56,0,1,179,0.0056,0,63,0,2
5999,2025-08-15,0,-2,6,13,ORD,OKC,82,34,0,1,70,0.0143,0,39,0,0
587,2025-08-04,0,-6,2,14,ORD,YUL,61,65,1,1,166,0.0060,0,39,0,0
2370,2025-08-11,0,0,2,14,ORD,BOS,79,56,0,1,179,0.0056,0,56,0,15
2417,2025-08-10,1,5,1,16,ORD,SAN,98,56,0,1,179,0.0056,0,57,0,2
2361,2025-08-03,0,-3,1,7,ORD,LAX,765,66,0,1,234,0.0043,0,1,0,5
786,2025-08-04,0,-2,2,11,ORD,BTV,227,46,0,1,150,0.0067,0,54,0,4
1834,2025-08-01,1,18,6,11,ORD,TPA,69,51,0,1,166,0.0060,0,46,0,6
1082,2025-08-07,0,-4,5,14,ORD,PIT,57,46,0,1,150,0.0067,0,19,0,2
4792,2025-08-01,1,1,6,17,ORD,ROA,69,34,0,2,76,0.0263,0,22,0,14
2251,2025-08-05,1,7,3,10,ORD,PIT,57,43,0,1,126,0.0079,0,14,0,0
881,2025-08-15,1,2,6,12,ORD,HND,1495,155,0,1,318,0.0031,0,239,0,23
4452,2025-08-06,0,-3,4,10,ORD,RIC,58,29,0,1,50,0.0200,0,16,0,0
1775,2025-08-05,0,-4,3,10,ORD,FLL,89,62,0,1,179,0.0056,0,17,0,8
2629,2025-08-13,1,25,4,10,ORD,CLE,69,56,0,1,179,0.0056,0,38,0,22
1304,2025-08-02,0,-2,7,11,ORD,LAS,68,56,0,1,179,0.0056,0,43,0,11
3523,2025-08-11,0,-8,2,14,ORD,RIC,47,34,0,1,70,0.0143,0,22,0,4
2195,2025-08-01,1,2,6,11,ORD,BDL,82,51,0,1,166,0.0060,0,41,0,13
563,2025-08-15,0,-7,6,7,ORD,EWR,491,62,0,1,200,0.0050,0,18,0,13
356,2025-08-15,1,12,6,14,ORD,ATL,1741,43,0,1,126,0.0079,0,16,0,17
1398,2025-08-10,1,21,1,18,ORD,ATL,84,51,0,2,166,0.0120,0,20,0,6
2106,2025-08-10,0,-1,1,21,ORD,SFO,75,62,0,1,200,0.0050,0,40,0,5
1643,2025-08-07,0,-3,5,7,ORD,SEA,1260,56,0,1,179,0.0056,0,47,0,7
2067,2025-08-15,1,43,6,7,ORD,BOS,-14,43,1,2,126,0.0159,0,31,0,4
2075,2025-08-09,1,2,7,17,ORD,TPA,64,51,0,1,166,0.0060,0,104,0,15
1198,2025-08-01,1,4,6,9,ORD,CUN,99,70,0,2,179,0.0112,0,19,0,6
1198,2025-08-01,1,4,6,9,ORD,CUN,99,70,0,2,179,0.0112,0,19,0,6
1124,2025-08-02,1,3,7,16,ORD,IAH,78,56,0,1,179,0.0056,0,150,0,2
1655,2025-08-10,1,17,1,18,ORD,DCA,1304,46,0,1,150,0.0067,0,29,0,0
5470,2025-08-01,0,-3,6,8,ORD,GEG,49,34,0,2,76,0.0263,0,23,0,6
4766,2025-08-09,1,7,7,16,ORD,OKC,42,29,0,1,50,0.0200,0,56,0,0
1620,2025-08-09,1,5,7,8,ORD,SEA,150,68,0,1,200,0.0050,0,89,0,25
2106,2025-08-10,0,-1,1,21,ORD,SFO,75,62,0,1,200,0.0050,0,40,0,5
288,2025-08-11,0,-3,2,18,ORD,SNN,255,122,0,1,176,0.0057,0,61,0,4
2254,2025-08-04,0,-10,2,9,ORD,PDX,631,62,0,1,200,0.0050,0,76,0,0
4559,2025-08-06,0,-6,4,10,ORD,SDF,67,29,0,1,50,0.0200,0,12,0,1
2290,2025-08-05,0,-3,3,12,ORD,DFW,68,43,0,1,126,0.0079,0,52,0,11
2483,2025-08-14,1,7,5,10,ORD,IAH,150,56,0,3,179,0.0168,1,61,0,16
2483,2025-08-14,1,7,5,10,ORD,IAH,150,56,0,3,179,0.0168,0,61,0,16
2483,2025-08-14,1,7,5,10,ORD,IAH,150,56,0,3,179,0.0168,0,61,0,16
4482,2025-08-11,1,12,2,15,ORD,TUL,67,29,0,1,50,0.0200,0,22,0,0
4482,2025-08-11,0,0,2,19,ORD,TUL,67,29,0,1,50,0.0200,0,22,0,0
4482,2025-08-11,1,12,2,15,ORD,TUL,-36,29,1,1,50,0.0200,0,22,0,0
2184,2025-08-15,0,-5,6,16,ORD,EGE,65,43,0,1,126,0.0079,0,34,0,0
2418,2025-08-14,0,-6,5,7,ORD,PHL,67,52,0,2,150,0.0133,0,50,0,6
2418,2025-08-14,0,-6,5,7,ORD,PHL,67,52,0,2,150,0.0133,0,50,0,6
468,2025-08-09,0,0,7,6,ORD,IAH,575,56,0,1,179,0.0056,0,14,0,18
2661,2025-08-07,0,-5,5,10,ORD,LGA,151,51,0,1,166,0.0060,0,2,0,18
714,2025-08-05,0,-5,3,18,ORD,MDT,68,43,0,1,126,0.0079,0,57,0,3
2658,2025-08-09,1,6,7,16,ORD,SMF,104,46,0,1,150,0.0067,0,109,0,13
312,2025-08-10,1,62,1,18,ORD,CHS,79,56,0,1,179,0.0056,0,47,0,6
1347,2025-08-13,1,13,4,16,ORD,FLL,85,56,0,1,179,0.0056,0,17,0,4
1347,2025-08-07,1,18,5,16,ORD,FLL,85,56,0,1,179,0.0056,0,30,0,4
1069,2025-08-14,1,52,5,19,ORD,DCA,65,43,0,1,126,0.0079,0,48,0,0
1905,2025-08-01,0,-3,6,18,ORD,PIT,60,46,0,1,150,0.0067,0,84,0,13
5646,2025-08-01,1,1,6,13,ORD,ATW,55,29,0,5,50,0.1000,0,7,0,0
5646,2025-08-01,1,1,6,13,ORD,ATW,55,29,0,5,50,0.1000,0,7,0,0
2278,2025-08-01,1,15,6,16,ORD,SEA,80,62,0,3,200,0.0150,0,65,0,16
2278,2025-08-01,1,15,6,16,ORD,SEA,80,62,0,3,200,0.0150,0,65,0,16
3716,2025-08-14,1,3,5,18,ORD,CMH,47,34,0,1,76,0.0132,0,39,0,10
4504,2025-08-07,0,-11,5,8,ORD,CHA,53,29,0,1,50,0.0200,0,10,0,0
1205,2025-08-10,0,-3,1,11,ORD,EWR,67,56,0,1,179,0.0056,0,38,0,14
1923,2025-08-05,0,-3,3,20,ORD,CID,70,43,0,2,126,0.0159,0,85,0,0
1740,2025-08-05,0,-6,3,7,ORD,RSW,976,56,0,1,179,0.0056,0,18,0,12
587,2025-08-01,1,5,6,14,ORD,YUL,73,65,0,1,166,0.0060,0,47,0,0
1659,2025-08-08,0,-5,6,10,ORD,CUN,80,70,0,3,179,0.0168,0,6,0,17
1387,2025-08-02,1,3,7,8,ORD,SFO,759,87,0,3,364,0.0082,0,121,0,36
2618,2025-08-01,1,4,6,14,ORD,STL,69,43,0,1,126,0.0079,0,89,0,1
2137,2025-08-04,0,-1,2,9,ORD,SLC,84,51,0,3,166,0.0181,0,34,0,6
2137,2025-08-04,0,-1,2,9,ORD,SLC,84,51,0,3,166,0.0181,0,34,0,6
3551,2025-08-13,1,57,4,19,ORD,SDF,50,34,0,1,76,0.0132,0,19,0,2
2661,2025-08-07,0,-5,5,10,ORD,LGA,151,51,0,1,166,0.0060,0,2,0,18
1583,2025-08-01,1,15,6,18,ORD,BWI,90,56,0,1,179,0.0056,0,76,0,1
2635,2025-08-04,1,43,2,14,ORD,CLT,101,43,0,1,126,0.0079,0,20,0,2
2099,2025-08-05,0,-4,3,9,ORD,IAH,67,56,0,1,179,0.0056,0,57,0,20
2389,2025-08-01,1,65,6,10,ORD,RSW,74,56,0,1,179,0.0056,0,29,0,14
1030,2025-08-01,1,45,6,19,ORD,ABQ,54,46,0,2,150,0.0133,0,54,0,6
1363,2025-08-06,1,40,4,12,ORD,LAX,12,62,1,2,200,0.0100,0,17,0,5
1069,2025-08-13,1,46,4,19,ORD,DCA,76,62,0,1,200,0.0050,0,31,0,0
5383,2025-08-04,1,14,2,13,ORD,TVC,40,29,0,1,50,0.0200,0,23,0,2
5414,2025-08-03,1,1,1,15,ORD,MEM,46,29,0,1,50,0.0200,0,15,0,0
2666,2025-08-15,0,-7,6,5,ORD,DEN,285,62,0,1,200,0.0050,0,32,0,7
293,2025-08-07,1,34,5,11,ORD,LGA,71,51,0,2,166,0.0120,0,8,0,9
5521,2025-08-02,0,-3,7,15,ORD,ATW,73,29,0,2,50,0.0400,0,18,0,4
2661,2025-08-04,1,104,2,10,ORD,LGA,-53,51,1,1,166,0.0060,0,7,0,0
4568,2025-08-11,0,-4,2,10,ORD,SCE,43,29,0,1,50,0.0200,0,15,0,0
2232,2025-08-08,0,-8,6,7,ORD,MSP,55,51,0,1,166,0.0060,0,49,0,24
2481,2025-08-03,1,4,1,18,ORD,SYR,86,46,0,1,150,0.0067,0,54,0,8
1941,2025-08-06,1,22,4,14,ORD,CVG,83,43,0,1,126,0.0079,0,51,0,11
286,2025-08-10,0,-1,1,7,ORD,CLE,865,51,0,2,166,0.0120,0,54,0,2
2302,2025-08-07,0,-9,5,7,ORD,BWI,704,46,0,1,150,0.0067,0,23,0,6
1421,2025-08-07,0,-6,5,7,ORD,FLL,405,62,0,3,200,0.0150,0,9,0,4
1741,2025-08-09,0,-7,7,9,ORD,JAC,92,43,0,2,126,0.0159,0,47,0,5
2401,2025-08-09,1,1,7,10,ORD,NAS,65,65,1,2,166,0.0120,0,28,0,8
2481,2025-08-04,0,-2,2,18,ORD,SYR,75,46,0,1,150,0.0067,0,51,0,2
664,2025-08-10,1,8,1,16,ORD,LGA,65,51,0,1,166,0.0060,0,11,0,7
422,2025-08-08,1,57,6,16,ORD,ATH,185,155,0,1,318,0.0031,0,159,0,12
1304,2025-08-05,1,15,3,11,ORD,LAS,18,56,1,1,179,0.0056,0,43,0,11
533,2025-08-03,1,6,1,20,ORD,OMA,118,54,0,1,150,0.0067,0,73,0,0
2100,2025-08-04,1,43,2,13,ORD,SLC,8,51,1,1,166,0.0060,0,32,0,0
2635,2025-08-07,1,47,5,14,ORD,CLT,57,43,0,2,126,0.0159,0,35,0,2
1775,2025-08-11,1,5,2,10,ORD,FLL,62,56,0,3,179,0.0168,0,10,0,6
1775,2025-08-11,1,5,2,10,ORD,FLL,62,56,0,3,179,0.0168,0,10,0,6
2104,2025-08-11,0,-7,2,6,ORD,BOS,330,56,0,1,179,0.0056,0,1,0,0
1834,2025-08-01,1,18,6,11,ORD,TPA,69,51,0,2,166,0.0120,0,46,0,6
2677,2025-08-15,1,5,6,17,ORD,IAD,46,56,1,2,176,0.0114,0,53,0,19
664,2025-08-04,0,-1,2,16,ORD,LGA,79,51,0,1,166,0.0060,0,8,0,1
3,2025-08-15,1,4,6,15,ORD,ZRH,1355,145,0,1,167,0.0060,0,97,0,4
1335,2025-08-04,1,4,2,18,ORD,BUF,75,56,0,2,179,0.0112,0,92,0,7
3598,2025-08-07,1,19,5,17,ORD,SDF,65,34,0,1,76,0.0132,0,34,0,11
1975,2025-08-11,0,-2,2,7,ORD,ATL,667,43,0,1,126,0.0079,0,13,0,2
4600,2025-08-04,0,-2,2,15,ORD,XNA,48,29,0,1,50,0.0200,0,12,0,0
4458,2025-08-06,0,-3,4,12,ORD,LIT,65,29,0,2,50,0.0400,0,11,0,9
1785,2025-08-10,1,14,1,16,ORD,EWR,111,56,0,3,179,0.0168,0,11,0,5
1785,2025-08-10,1,14,1,16,ORD,EWR,111,56,0,3,179,0.0168,0,11,0,5
2226,2025-08-13,0,-3,4,14,ORD,CLE,121,56,0,1,179,0.0056,0,74,0,14
5447,2025-08-11,0,-5,2,11,ORD,PVD,70,34,0,1,76,0.0132,0,14,0,3
5215,2025-08-10,0,-4,1,9,ORD,LNK,74,29,0,1,50,0.0200,0,42,0,3
1975,2025-08-10,0,-4,1,7,ORD,ATL,154,52,0,1,150,0.0067,0,25,0,10
